	ASCL1	ATOH1	NEUROD1
ZN674.H14CORE.0.P.C	-1.5203663296681103	1.9117485752428227	0.18357815489839166
ZN676.H14CORE.0.PSG.A	-1.1230546631248663	0.7186278088738803	0.770016227201482
ZN677.H14CORE.0.P.C	-4.0891019449001185	3.131980847633399	3.871095420281832
ZN678.H14CORE.0.PSG.A	-3.7506199023813913	3.3825521697464884	3.0696498538308923
ZN682.H14CORE.0.P.B	2.858416556781934	-3.228296494975985	-1.14622202859591
ZN684.H14CORE.0.P.C	2.461786918874988	-1.5875882541894577	-2.138862254174644
ZN689.H14CORE.0.PSG.A	1.622908387015399	-3.0930691818174743	0.4543009968936295
ZN699.H14CORE.0.PSG.A	-1.261867754528641	0.9120595664023353	1.1932947945231824
ZN707.H14CORE.0.P.B	-2.3265731154399663	2.146961353298815	1.3832575903785944
ZN708.H14CORE.0.P.B	-1.7494591904265684	1.05825856375903	1.0282370115431363
ZN713.H14CORE.0.SM.B	1.055095550898915	0.7581957088150056	-2.631689424162949
ZN724.H14CORE.0.PSG.A	-1.870568278794869	1.4976060118812882	1.394411530472328
ZN732.H14CORE.0.PSG.A	-0.6271373960094572	0.10470915433772633	0.8739361709993347
ZN740.H14CORE.1.S.C	4.385496049926872	-3.5184436440135807	-3.7388980724609038
ZN749.H14CORE.0.P.C	2.1101217198435247	0.14594236546008763	-4.006017109376649
ZN749.H14CORE.1.P.C	-1.4539163917077615	1.518012456422423	0.44471005056254626
ZN75D.H14CORE.0.P.B	0.754821241368275	-2.236731364716237	1.3683616069272109
ZN75D.H14CORE.1.P.B	-0.8733198791081578	-1.1959240329320266	3.054324131421881
ZN765.H14CORE.0.P.C	-4.009422631414068	4.216859076718929	2.3914604045693695
ZN766.H14CORE.0.P.B	-0.4715466519748349	-2.240891238349843	3.5195653950713868
ZN768.H14CORE.0.P.B	-1.0917358728611182	1.7015338366903379	0.11517438228883704
ZN768.H14CORE.1.P.B	-1.7824584778923873	2.076985603371088	0.7905459348152397
ZN770.H14CORE.0.P.B	-0.912373007707993	1.8478545527420736	-0.8146812334925674
ZN771.H14CORE.0.SM.B	-3.252913311227421	4.946810399723986	0.27968010161634227
ZN772.H14CORE.0.PG.A	-1.3316147430984138	0.7788511984787021	0.6829704934885217
ZN773.H14CORE.0.PG.A	-1.4001493421065434	2.4403782997884447	-0.5169548885307423
ZN775.H14CORE.0.PSG.A	1.2310594844123095	0.7183488733635198	-2.663334234813771
ZN776.H14CORE.0.P.C	2.706507681162358	-3.5489729479427576	-0.6652299721125284
ZN787.H14CORE.0.M.C	-1.3879330541557533	1.512452368213863	0.7218232998470915
ZN790.H14CORE.0.P.C	-1.4582817597764466	0.5943715388771009	1.9287857689498016
ZN790.H14CORE.1.P.C	-0.4924115809960263	-0.26718931020187214	1.2564613246543352
ZN793.H14CORE.0.P.B	0.018149666469653526	-1.6825564067301297	2.0387951924808276
ZN799.H14CORE.0.P.C	-1.1115158150582414	-1.5343418657443892	3.731852417649084
ZN800.H14CORE.0.PSG.A	3.459612294888671	-4.39094491508947	-1.2400764253383114
ZN805.H14CORE.0.P.C	-1.8715845286946151	1.9216327097463644	1.1708014174547745
ZN814.H14CORE.0.PSG.A	-1.4559664267447119	0.057899058820936614	2.2298942621165945
ZN821.H14CORE.0.SM.B	-1.973138248584881	0.2582439363094945	3.624999812378662
ZN823.H14CORE.0.P.C	-2.204756168429414	1.4828306481915614	2.3387695164839855
ZN836.H14CORE.0.PSG.A	-0.4027620999039394	1.543915683845689	-1.1507181966659021
ZN845.H14CORE.0.PSG.A	0.3382831487064492	0.4975148619505065	-1.1502653955591393
ZN853.H14CORE.0.SG.A	-0.7797430896517624	0.4483432378421792	0.902665577682603
ZN875.H14CORE.0.P.C	-0.4758801948370375	0.4330851643203126	0.5304031759905651
ZNF12.H14CORE.0.P.C	4.517041822337488	-7.043562262403444	0.19847705947277336
ZNF12.H14CORE.1.M.C	-2.0181785730282127	1.4917176658664624	1.8109385110665366
ZNF14.H14CORE.0.P.C	3.500443463262737	-5.402803557274474	-0.03855362244007115
ZNF20.H14CORE.0.PSG.A	-1.2255902000347336	2.948121692801753	-1.2755082188967315
ZNF23.H14CORE.0.P.C	-0.5487793263960291	1.051836642355738	-0.49181572476296875
ZNF24.H14CORE.0.P.B	-0.6751604648824332	2.2410779715994433	-1.3338016430526625
ZNF3.H14CORE.0.P.B	-0.8708552209451298	1.1370324398046068	0.33623360074968334
ZNF30.H14CORE.0.P.C	7.994011550279334	-8.26508145347791	-5.119670058681671
ZNF34.H14CORE.0.P.C	-0.38610927640906495	-1.8624800627424136	2.936197798932796
ZNF35.H14CORE.0.P.C	-0.45481980998238014	1.7473483716747689	-1.7230197779109024
ZNF35.H14CORE.1.P.C	-0.23340444558556656	-2.4591408329867717	3.2332720829386887
ZNF43.H14CORE.0.PSGI.A	1.593463598317131	-2.9925718386932347	0.5797737199265665
ZNF48.H14CORE.0.PSG.A	0.23335939758693425	-1.3849205143858367	1.8106752920134932
ZNF7.H14CORE.0.P.B	-0.41397068116629104	0.12331230382691265	0.4328602274536914
ZNF70.H14CORE.0.PSG.A	1.8697228039677265	-0.9743962466066227	-1.9525610561662488
ZNF74.H14CORE.0.P.C	2.0385827935859493	-1.813466091572134	-1.666987890263871
ZNF76.H14CORE.1.SM.B	0.2767773912046902	-0.12211635112974517	-0.15706198492970788
ZNF77.H14CORE.0.P.C	-1.017975101819987	1.6273994313488829	-0.48723708674854693
ZNF8.H14CORE.1.P.B	1.8465534227638818	-1.5930844610994186	-1.4727826966254527
ZNF81.H14CORE.0.P.C	4.03696693218449	-3.8917954008286406	-2.5997691583505023
ZNF90.H14CORE.0.P.C	-2.4189655048511916	3.760957275877487	-0.0487295812216783
ZSC12.H14CORE.0.P.B	3.5297658919101966	-2.9635086006379088	-3.188156557886176
ZSC16.H14CORE.0.PSM.A	-4.670881208347261	4.553944342619778	3.159706118216234
ZSC21.H14CORE.0.P.C	1.6304103640181138	-0.29239497480313714	-2.264144788466687
ZSC22.H14CORE.0.P.C	1.5458208378599019	-1.7119638196769067	-0.8114628146711925
ZSC23.H14CORE.0.M.C	-4.14198133652459	6.726273220415834	-0.30294835809231924
ZSC25.H14CORE.0.PSG.A	0.29491819761856014	-2.203512243940633	2.002584302319641
ZSCA1.H14CORE.0.SM.B	-4.150830950510205	2.8666592640096002	4.3917292173992415
ZSCA2.H14CORE.0.PG.A	-4.863946340315326	3.285386691373596	5.293390136952667
ZXDA.H14CORE.0.PSI.A	2.8415599073224094	-2.2147026177602194	-2.690466136779003
ZXDC.H14CORE.0.PI.A	0.2939171222108874	-0.12804705597229848	-0.4910557667409018
