motif	tau	std
STA5A.H14CORE.0.P.B	3.4468877361096574e-18	0.0003451316721461756
STAT6.H14CORE.0.P.B	7.828495759859271e-18	0.0003652184326228665
STF1.H14CORE.0.PSM.A	1.0699040569831669e-15	0.0003633100875356343
SUH.H14CORE.0.P.B	0.0006706099193912567	0.0006023674451114592
TAL1.H14CORE.1.P.B	0.0015971847985779082	0.0002010519243472806
TBP.H14CORE.0.P.B	7.293611084133326e-16	0.0002639828331131711
TBX1.H14CORE.0.S.B	8.901317362891556e-05	0.00023033924246753572
TBX19.H14CORE.0.PS.A	0.0012901306669260554	0.00021974397283085667
TBX21.H14CORE.0.PSM.A	1.3555709331059482e-14	0.0004497953097650025
TBX5.H14CORE.1.P.B	3.1966189288333273e-13	0.0002682307028950212
TCF20.H14CORE.0.B.B	3.076611807743976e-13	0.00020462321849381868
TDIF1.H14CORE.0.PSG.A	0.0007301181166461388	0.0002633723640585514
TEAD1.H14CORE.0.PSM.A	0.00027604666131550687	0.0002561941316263698
TEAD1.H14CORE.2.S.C	0.00014675545851293485	0.0005612612259695897
TEF.H14CORE.0.SM.B	0.00020859215854565077	0.0006284452083398321
TERF1.H14CORE.0.PSGB.A	0.00041162352070626637	0.00021528721151189734
TET3.H14CORE.0.PSGIB.A	5.232113659445579e-14	0.0002254449053851433
TF2L1.H14CORE.0.PSM.A	6.147792602813462e-15	0.0015041521881181046
TF2LY.H14CORE.0.SM.B	0.0009605465341676123	0.0003107688013858428
TF7L1.H14CORE.0.PM.A	1.5329701248934264e-17	0.00048065569966932977
TF7L1.H14CORE.2.S.C	0.0022554521597209754	0.00034812130721898393
TFE2.H14CORE.0.PS.A	0.004760915102886125	0.00035215658972322084
THA.H14CORE.2.S.B	1.8874745642590465e-15	0.0003096479273046989
THAP1.H14CORE.0.P.B	1.0408759166880853e-16	0.0002744090112452777
THB.H14CORE.0.P.B	0.00033082818093615996	0.0012226348797956983
TIGD3.H14CORE.0.PSGIB.A	3.416005319808908e-16	0.00021831293531627985
TIGD4.H14CORE.0.SGI.A	6.319235605182986e-16	0.0004594526172600527
TIGD5.H14CORE.0.PSGI.A	2.0518670294845797e-15	0.0006095074693390471
TIGD7.H14CORE.0.SGIB.A	1.0858526894614307e-14	0.00033097727060759133
TSH2.H14CORE.0.SG.A	0.0004262063125223627	0.00021769730961757123
TTF1.H14CORE.0.PS.A	2.235231241451228e-16	0.00020885767426009167
TWST1.H14CORE.0.P.B	0.001110629870343381	0.0002981615884391984
TYY1.H14CORE.0.PSM.A	0.0012681128965241987	0.00035130212778488966
TZAP.H14CORE.0.P.B	9.214553493196714e-17	0.00048752995858784875
USF2.H14CORE.0.PSM.A	0.0007080731843084197	0.0002543007111020033
VDR.H14CORE.0.PS.A	3.248197632068043e-14	0.00026567105631119414
VEZF1.H14CORE.0.P.C	1.3996434627092945e-14	0.0004574536887179314
YBOX1.H14CORE.0.SM.B	2.2293030606800604e-15	0.00026453241634262335
Z280A.H14CORE.0.P.B	0.00011311277616285832	0.00022726586354883808
Z286B.H14CORE.0.PSG.A	1.7245433073640356e-16	0.0006641387802806
Z324A.H14CORE.0.P.B	2.8787164287378945e-16	0.0005015564498598333
Z354A.H14CORE.0.P.B	0.002255098833696592	0.0002829820396897739
Z518B.H14CORE.0.PSG.A	3.9688607434450355e-14	0.0004688654048362614
Z585A.H14CORE.0.P.C	5.152943379020973e-15	0.0003263945429809543
Z585B.H14CORE.0.P.C	0.00013345385040585398	0.00022208658749199808
Z587B.H14CORE.0.SG.A	5.320627870947778e-16	0.0002978997064292939
Z705E.H14CORE.0.P.B	3.6226828683021423e-16	0.00042303868820239734
Z705G.H14CORE.0.P.C	0.00017866557168479493	0.00033518380315116734
