	mean	std
TCF20.H14CORE.0.B.B	-0.0428233336809425	0.0041222306971703876
TDIF1.H14CORE.0.PSG.A	-0.08918972942502794	0.0029276607509960964
TEAD1.H14CORE.0.PSM.A	-0.03221800584834324	0.0021494149167609732
TEAD1.H14CORE.2.S.C	0.020338876396528583	0.0020965192694237574
TEF.H14CORE.0.SM.B	-0.009309620959211656	0.0022748270644731504
TERF1.H14CORE.0.PSGB.A	-0.007666673766760337	0.002418426827629415
TET3.H14CORE.0.PSGIB.A	0.061422861159480216	0.0021490027062067065
TF2L1.H14CORE.0.PSM.A	0.029039720188085857	0.0018419381552557924
TF2LY.H14CORE.0.SM.B	-0.010511055478776789	0.002703939984112233
TF7L1.H14CORE.0.PM.A	0.007753856467357184	0.001956962871396233
TF7L1.H14CORE.2.S.C	0.036004678766626066	0.0034921150842184556
TFE2.H14CORE.0.PS.A	-0.02307701900827333	0.005070881983545996
THA.H14CORE.2.S.B	0.0256152207540252	0.0019782371000517784
THAP1.H14CORE.0.P.B	-0.0313814855915211	0.0020953198216738093
THB.H14CORE.0.P.B	0.0029711145266115638	0.002659716984507646
TIGD3.H14CORE.0.PSGIB.A	0.0007630574961936766	0.0019561039039939095
TIGD4.H14CORE.0.SGI.A	0.016664288000014765	0.0018276580760988698
TIGD5.H14CORE.0.PSGI.A	0.0026850108551637487	0.001894058574391862
TIGD7.H14CORE.0.SGIB.A	0.013560155151631052	0.0019125672082666678
TSH2.H14CORE.0.SG.A	-0.03516037504501137	0.0023512135666671637
TTF1.H14CORE.0.PS.A	-0.029326112642705352	0.001955933527895855
TWST1.H14CORE.0.P.B	-0.016255809370823555	0.0028230463087079005
TYY1.H14CORE.0.PSM.A	0.2413821193430756	0.0029407715370537674
TZAP.H14CORE.0.P.B	-0.018669707123343916	0.0020493313752019474
USF2.H14CORE.0.PSM.A	0.0862513830053406	0.0026504983675809226
VDR.H14CORE.0.PS.A	-0.015354727523768381	0.002138724670543145
VEZF1.H14CORE.0.P.C	-0.0015673319850741732	0.003131118481897376
YBOX1.H14CORE.0.SM.B	0.021555762252625114	0.0018345474461734265
Z280A.H14CORE.0.P.B	-0.0335255876884943	0.0019846465055312337
Z286B.H14CORE.0.PSG.A	0.025637766509655834	0.001835644669815962
Z324A.H14CORE.0.P.B	0.014020087724301855	0.001841468462548054
Z354A.H14CORE.0.P.B	-0.04640896632472681	0.0036654826569338743
Z518B.H14CORE.0.PSG.A	0.027423719893976073	0.0018992079324950224
Z585A.H14CORE.0.P.C	0.030217711180046722	0.0034161007864439174
Z585B.H14CORE.0.P.C	0.050584331464371315	0.0021400356766760244
Z587B.H14CORE.0.SG.A	-0.039761818618084525	0.0019104155431783868
Z705E.H14CORE.0.P.B	0.007101354442003716	0.0031121860300948475
Z705G.H14CORE.0.P.C	0.012085072392357732	0.002272912219323493
Z780A.H14CORE.0.P.C	0.019073478713066964	0.0022074613436981047
Z780B.H14CORE.0.PSGI.A	-0.015028758240154053	0.0023653842488435464
